 0.0000000E+00  0.0000000E+00  6.5762644E+00  9.3843787E+00  1.0787801E+01  7.9452033E+00  2.2746972E+02  7.9456288E+00  1.0788226E+01  9.3842333E+00  6.5762644E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2441058E+00  1.0047132E+01  1.1447019E+01  8.6114676E+00  2.5077551E+02  8.6118960E+00  1.1447447E+01  1.0046985E+01  7.2441058E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.8223707E+00  4.2322389E+00  1.3768266E+00  1.2171053E+01  1.3772243E+00  4.2326365E+00  2.8222340E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9732449E-02  2.9066534E+00  4.3127524E+00  1.4648539E+00  1.4801281E+01  1.4652546E+00  4.3131529E+00  2.9065158E+00  8.9732449E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9026356E-01  3.0017658E+00  4.4041190E+00  1.5636875E+00  1.7760184E+01  1.5640911E+00  4.4045224E+00  3.0016272E+00  1.9026356E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0246712E-01  3.1085808E+00  4.5072111E+00  1.6742009E+00  2.1080485E+01  1.6746075E+00  4.5076175E+00  3.1084412E+00  3.0246712E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2727130E-01  3.2280258E+00  4.6229556E+00  1.7973220E+00  2.4797302E+01  1.7977315E+00  4.6233650E+00  3.2278853E+00  4.2727130E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6566126E-01  3.3610854E+00  4.7523365E+00  1.9340358E+00  2.8948270E+01  1.9344483E+00  4.7527489E+00  3.3609439E+00  5.6566126E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1868189E-01  3.5088037E+00  4.8963975E+00  2.0853870E+00  3.3573676E+01  2.0858025E+00  4.8968128E+00  3.5086612E+00  7.1868189E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.8744068E-01  3.6722874E+00  5.0562447E+00  2.2524829E+00  3.8716586E+01  2.2529015E+00  5.0566631E+00  3.6721440E+00  8.8744068E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0731107E+00  3.8527091E+00  5.2330502E+00  2.4364964E+00  4.4422988E+01  2.4369179E+00  5.2334716E+00  3.8525647E+00  1.0731107E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2769335E+00  4.0513096E+00  5.4280546E+00  2.6386688E+00  5.0741928E+01  2.6390934E+00  5.4284789E+00  4.0511642E+00  1.2769335E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5002226E+00  4.2694018E+00  5.6425701E+00  2.8603136E+00  5.7725662E+01  2.8607412E+00  5.6429974E+00  4.2692555E+00  1.5002226E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7443667E+00  4.5083739E+00  5.8779845E+00  3.1028192E+00  6.5429800E+01  3.1032498E+00  5.8784148E+00  4.5082266E+00  1.7443667E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0108329E+00  4.7696924E+00  6.1357639E+00  3.3676525E+00  7.3913464E+01  3.3680862E+00  6.1361973E+00  4.7695441E+00  2.0108329E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3011707E+00  5.0549061E+00  6.4174569E+00  3.6563630E+00  8.3239445E+01  3.6567997E+00  6.4178933E+00  5.0547569E+00  2.3011707E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6170162E+00  5.3656508E+00  6.7246987E+00  3.9705865E+00  9.3474446E+01  3.9710264E+00  6.7251381E+00  5.3655006E+00  2.6170162E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9600999E+00  5.7036564E+00  7.0592188E+00  4.3120535E+00  1.0468955E+02  4.3124964E+00  7.0596613E+00  5.7035052E+00  2.9600999E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3322376E+00  6.0707381E+00  7.4228321E+00  4.6825795E+00  1.1695930E+02  4.6830255E+00  7.4232777E+00  6.0705859E+00  3.3322376E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7353472E+00  6.4688133E+00  7.8174557E+00  5.0840823E+00  1.3036294E+02  5.0845314E+00  7.8179044E+00  6.4686601E+00  3.7353472E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1714491E+00  6.8999019E+00  8.2451093E+00  5.5185822E+00  1.4498428E+02  5.5190344E+00  8.2455610E+00  6.8997477E+00  4.1714491E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6426706E+00  7.3661311E+00  8.7079194E+00  5.9882064E+00  1.6091188E+02  5.9886618E+00  8.7083743E+00  7.3659759E+00  4.6426706E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1512512E+00  7.8697396E+00  9.2081246E+00  6.4951942E+00  1.7823923E+02  6.4956527E+00  9.2085826E+00  7.8695833E+00  5.1512512E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6995467E+00  8.4130828E+00  9.7480800E+00  7.0419013E+00  1.9706496E+02  7.0423630E+00  9.7485412E+00  8.4129255E+00  5.6995467E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2900347E+00  8.9986379E+00  1.0330263E+01  7.6308052E+00  2.1749305E+02  7.6312700E+00  1.0330727E+01  8.9984797E+00  6.2900347E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9253197E+00  9.6290091E+00  1.0957276E+01  8.2645103E+00  2.3963304E+02  8.2649782E+00  1.0957743E+01  9.6288498E+00  6.9253197E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7223733E+00  4.0601213E+00  1.3484945E+00  1.1740457E+01  1.3489289E+00  4.0605556E+00  2.7222245E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.6634750E-02  2.8037456E+00  4.1379133E+00  1.4334221E+00  1.4279591E+01  1.4338597E+00  4.1383508E+00  2.8035958E+00  8.6634750E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8362916E-01  2.8955074E+00  4.2261172E+00  1.5287170E+00  1.7134239E+01  1.5291578E+00  4.2265578E+00  2.8953566E+00  1.8362916E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9181076E-01  2.9984856E+00  4.3255591E+00  1.6352065E+00  2.0335450E+01  1.6356506E+00  4.3260030E+00  2.9983337E+00  2.9181076E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1205774E-01  3.1135576E+00  4.4371161E+00  1.7537686E+00  2.3916504E+01  1.7542160E+00  4.4375632E+00  3.1134047E+00  4.1205774E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4530135E-01  3.2416540E+00  4.5617182E+00  1.8853344E+00  2.7913030E+01  1.8857851E+00  4.5621686E+00  3.2414999E+00  5.4530135E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9252841E-01  3.3837608E+00  4.7003510E+00  2.0308905E+00  3.2363120E+01  2.0313444E+00  4.7008047E+00  3.3836057E+00  6.9252841E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5478388E-01  3.5409225E+00  4.8540585E+00  2.1914817E+00  3.7307452E+01  2.1919388E+00  4.8545154E+00  3.5407663E+00  8.5478388E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0331736E+00  3.7142441E+00  5.0239453E+00  2.3682135E+00  4.2789413E+01  2.3686740E+00  5.0244055E+00  3.7140870E+00  1.0331736E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2288673E+00  3.9048948E+00  5.2111801E+00  2.5622555E+00  4.8855228E+01  2.5627193E+00  5.2116436E+00  3.9047366E+00  1.2288673E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4431009E+00  4.1141101E+00  5.4169980E+00  2.7748437E+00  5.5554095E+01  2.7753108E+00  5.4174647E+00  4.1139508E+00  1.4431009E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6771804E+00  4.3431952E+00  5.6427038E+00  3.0072836E+00  6.2938315E+01  3.0077540E+00  5.6431738E+00  4.3430349E+00  1.6771804E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9324845E+00  4.5935283E+00  5.8896752E+00  3.2609539E+00  7.1063435E+01  3.2614276E+00  5.8901486E+00  4.5933669E+00  1.9324845E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2104678E+00  4.8665636E+00  6.1593662E+00  3.5373090E+00  7.9988389E+01  3.5377861E+00  6.1598429E+00  4.8664011E+00  2.2104678E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5126651E+00  5.1638352E+00  6.4533104E+00  3.8378835E+00  8.9775712E+01  3.8383640E+00  6.4537904E+00  5.1636716E+00  2.5126651E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8406951E+00  5.4869614E+00  6.7731259E+00  4.1642961E+00  1.0049191E+02  4.1647799E+00  6.7736092E+00  5.4867967E+00  2.8406951E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1962606E+00  5.8376445E+00  7.1205145E+00  4.5182494E+00  1.1220679E+02  4.5187366E+00  7.1210012E+00  5.8374788E+00  3.1962606E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5811565E+00  6.2176788E+00  7.4972703E+00  4.9015379E+00  1.2499441E+02  4.9020285E+00  7.4977603E+00  6.2175120E+00  3.5811565E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9972717E+00  6.6289530E+00  7.9052815E+00  5.3160508E+00  1.3893306E+02  5.3165448E+00  7.9057750E+00  6.6287851E+00  3.9972717E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4465942E+00  7.0734544E+00  8.3465353E+00  5.7637757E+00  1.5410532E+02  5.7642731E+00  8.3470322E+00  7.0732854E+00  4.4465942E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9312146E+00  7.5532733E+00  8.8231216E+00  6.2468031E+00  1.7059835E+02  6.2473039E+00  8.8236218E+00  7.5531032E+00  4.9312146E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4533308E+00  8.0706072E+00  9.3372375E+00  6.7673307E+00  1.8850399E+02  6.7678350E+00  9.3377412E+00  8.0704360E+00  5.4533308E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0152526E+00  8.6277655E+00  9.8911922E+00  7.3276684E+00  2.0791897E+02  7.3281762E+00  9.8916993E+00  8.6275932E+00  6.0152526E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6194065E+00  9.2271742E+00  1.0487412E+01  7.9302424E+00  2.2894509E+02  7.9307536E+00  1.0487922E+01  9.2270008E+00  6.6194065E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6258145E+00  3.8950583E+00  1.3199767E+00  1.1326657E+01  1.3204512E+00  3.8955326E+00  2.6256524E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3646938E-02  2.7043797E+00  3.9702226E+00  1.4019174E+00  1.3777908E+01  1.4023954E+00  3.9707004E+00  2.7042165E+00  8.3646938E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7722988E-01  2.7929097E+00  4.0553729E+00  1.4938018E+00  1.6531969E+01  1.4942833E+00  4.0558543E+00  2.7927454E+00  1.7722988E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8153209E-01  2.8921871E+00  4.1512913E+00  1.5964129E+00  1.9618283E+01  1.5968980E+00  4.1517762E+00  2.8920216E+00  2.8153209E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9738393E-01  3.0030416E+00  4.2588070E+00  1.7105811E+00  2.3068373E+01  1.7110697E+00  4.2592954E+00  3.0028750E+00  3.9738393E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2566515E-01  3.1263523E+00  4.3787985E+00  1.8371857E+00  2.6915945E+01  1.8376779E+00  4.3792905E+00  3.1261845E+00  5.2566515E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6730712E-01  3.2630498E+00  4.5121961E+00  1.9771580E+00  3.1196996E+01  1.9776538E+00  4.5126916E+00  3.2628809E+00  6.6730712E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2329520E-01  3.4141189E+00  4.6599841E+00  2.1314832E+00  3.5949920E+01  2.1319825E+00  4.6604832E+00  3.4139488E+00  8.2329520E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.9467126E-01  3.5806008E+00  4.8232034E+00  2.3012028E+00  4.1215627E+01  2.3017058E+00  4.8237060E+00  3.5804296E+00  9.9467126E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1825362E+00  3.7635959E+00  5.0029537E+00  2.4874177E+00  4.7037652E+01  2.4879243E+00  5.0034600E+00  3.7634236E+00  1.1825362E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3880528E+00  3.9642663E+00  5.2003970E+00  2.6912904E+00  5.3462282E+01  2.6918006E+00  5.2009068E+00  3.9640929E+00  1.3880528E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6124481E+00  4.1838387E+00  5.4167593E+00  2.9140479E+00  6.0538671E+01  2.9145617E+00  5.4172728E+00  4.1836640E+00  1.6124481E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8570168E+00  4.4236069E+00  5.6533345E+00  3.1569845E+00  6.8318970E+01  3.1575020E+00  5.6538515E+00  4.4234312E+00  1.8570168E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1231238E+00  4.6849357E+00  5.9114865E+00  3.4214652E+00  7.6858456E+01  3.4219863E+00  5.9120072E+00  4.6847587E+00  2.1231238E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4122073E+00  4.9692625E+00  6.1926527E+00  3.7089280E+00  8.6215707E+01  3.7094527E+00  6.1931770E+00  4.9690844E+00  2.4122073E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7257810E+00  5.2781006E+00  6.4983460E+00  4.0208862E+00  9.6452911E+01  4.0214147E+00  6.4988740E+00  5.2779213E+00  2.7257810E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0654406E+00  5.6130452E+00  6.8301612E+00  4.3589356E+00  1.0763537E+02  4.3594677E+00  6.8306928E+00  5.6128647E+00  3.0654406E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4328641E+00  5.9757740E+00  7.1897758E+00  4.7247541E+00  1.1983228E+02  4.7252899E+00  7.1903111E+00  5.9755923E+00  3.4328641E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8298170E+00  6.3680518E+00  7.5789542E+00  5.1201068E+00  1.3311666E+02  5.1206464E+00  7.5794931E+00  6.3678690E+00  3.8298170E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2581550E+00  6.7917341E+00  7.9995516E+00  5.5468496E+00  1.4756551E+02  5.5473929E+00  8.0000943E+00  6.7915502E+00  4.2581550E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7198288E+00  7.2487711E+00  8.4535180E+00  6.0069327E+00  1.6325999E+02  6.0074798E+00  8.4540644E+00  7.2485860E+00  4.7198288E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2168874E+00  7.7412114E+00  8.9429016E+00  6.5024053E+00  1.8028555E+02  6.5029561E+00  8.9434517E+00  7.7410250E+00  5.2168874E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7514826E+00  8.2712064E+00  9.4698536E+00  7.0354189E+00  1.9873210E+02  7.0359735E+00  9.4704074E+00  8.2710188E+00  5.7514826E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3258731E+00  8.8410145E+00  1.0036632E+01  7.6082323E+00  2.1869418E+02  7.6087906E+00  1.0037190E+01  8.8408258E+00  6.3258731E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5325734E+00  3.7367462E+00  1.2913351E+00  1.0929034E+01  1.2918533E+00  3.7372642E+00  2.5323970E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0764902E-02  2.6084309E+00  3.8093732E+00  1.3703972E+00  1.3295492E+01  1.3709193E+00  3.8098950E+00  2.6082532E+00  8.0764902E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7105699E-01  2.6938434E+00  3.8915754E+00  1.4589944E+00  1.5952500E+01  1.4595204E+00  3.8921011E+00  2.6936645E+00  1.7105699E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7161710E-01  2.7895511E+00  3.9840924E+00  1.5578673E+00  1.8927959E+01  1.5583971E+00  3.9846219E+00  2.7893710E+00  2.7161710E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8322994E-01  2.8963380E+00  4.0877078E+00  1.6678002E+00  2.2251710E+01  1.6683339E+00  4.0882411E+00  2.8961567E+00  3.8322994E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0672603E-01  3.0150340E+00  4.2032509E+00  1.7896236E+00  2.5955618E+01  1.7901612E+00  4.2037882E+00  3.0148515E+00  5.0672603E-01  0.0000000E+00  0.0000000E+00
