 0.0000000E+00  0.0000000E+00  2.6334000E+00  1.7335284E+01  3.7055401E+00  3.3227893E+00  8.6601609E+01  3.3230720E+00  3.7058226E+00  1.7334975E+01  2.6334000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9667686E+00  1.7636408E+01  4.0376747E+00  3.6549737E+00  9.8121668E+01  3.6552586E+00  4.0379593E+00  1.7636097E+01  2.9667686E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3306221E+00  1.7968163E+01  4.4002981E+00  4.0176467E+00  1.1075600E+02  4.0179337E+00  4.4005849E+00  1.7967850E+01  3.3306221E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7270451E+00  1.8332632E+01  4.7954950E+00  4.4128928E+00  1.2459195E+02  4.4131819E+00  4.7957838E+00  1.8332317E+01  3.7270451E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1582381E+00  1.8732012E+01  5.2254655E+00  4.8429122E+00  1.3972207E+02  4.8432035E+00  5.2257565E+00  1.8731695E+01  4.1582381E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6265222E+00  1.9168621E+01  5.6925308E+00  5.3100262E+00  1.5624433E+02  5.3103196E+00  5.6928239E+00  1.9168302E+01  4.6265222E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1343449E+00  1.9644903E+01  6.1991383E+00  5.8166820E+00  1.7426235E+02  5.8169776E+00  6.1994336E+00  1.9644583E+01  5.1343449E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6842857E+00  2.0163437E+01  6.7478673E+00  6.3654591E+00  1.9388562E+02  6.3657568E+00  6.7481647E+00  2.0163114E+01  5.6842857E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2790616E+00  2.0726935E+01  7.3414348E+00  6.9590744E+00  2.1522975E+02  6.9593743E+00  7.3417344E+00  2.0726611E+01  6.2790616E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6374478E-01  1.4714788E+01  1.2331399E+00  8.5007337E-01  1.6040597E+00  8.5034964E-01  1.2334161E+00  1.4714483E+01  1.6374478E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2303399E-01  1.4740655E+01  1.2911209E+00  9.0811137E-01  3.8827431E+00  9.0838984E-01  1.2913992E+00  1.4740348E+01  2.2303399E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9203142E-01  1.4776428E+01  1.3588162E+00  9.7586322E-01  6.4443439E+00  9.7614390E-01  1.3590967E+00  1.4776119E+01  2.9203142E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7155078E-01  1.4822918E+01  1.4370393E+00  1.0541425E+00  9.3195350E+00  1.0544254E+00  1.4373221E+00  1.4822607E+01  3.7155078E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6245977E-01  1.4880987E+01  1.5266579E+00  1.1438167E+00  1.2541366E+01  1.1441018E+00  1.5269429E+00  1.4880674E+01  4.6245977E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6568267E-01  1.4951554E+01  1.6285960E+00  1.2458099E+00  1.6145390E+01  1.2460973E+00  1.6288832E+00  1.4951239E+01  5.6568267E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8220308E-01  1.5035599E+01  1.7438370E+00  1.3611058E+00  2.0169799E+01  1.3613953E+00  1.7441264E+00  1.5035282E+01  6.8220308E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1306678E-01  1.5134164E+01  1.8734266E+00  1.4907498E+00  2.4655555E+01  1.4910416E+00  1.8737182E+00  1.5133845E+01  8.1306678E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5938467E-01  1.5248355E+01  2.0184755E+00  1.6358527E+00  2.9646537E+01  1.6361467E+00  2.0187694E+00  1.5248033E+01  9.5938467E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1223358E+00  1.5379347E+01  2.1801628E+00  1.7975935E+00  3.5189681E+01  1.7978898E+00  2.1804589E+00  1.5379024E+01  1.1223358E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3031707E+00  1.5528387E+01  2.3597386E+00  1.9772226E+00  4.1335132E+01  1.9775212E+00  2.3600370E+00  1.5528062E+01  1.3031707E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5032145E+00  1.5696797E+01  2.5585282E+00  2.1760650E+00  4.8136395E+01  2.1763658E+00  2.5588288E+00  1.5696470E+01  1.5032145E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7238706E+00  1.5885976E+01  2.7779346E+00  2.3955239E+00  5.5650494E+01  2.3958270E+00  2.7782375E+00  1.5885647E+01  1.7238706E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9666239E+00  1.6097406E+01  3.0194427E+00  2.6370842E+00  6.3938133E+01  2.6373896E+00  3.0197479E+00  1.6097075E+01  1.9666239E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2330467E+00  1.6332656E+01  3.2846247E+00  2.9023180E+00  7.3063949E+01  2.9026257E+00  3.2849322E+00  1.6332322E+01  2.2330467E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5248076E+00  1.6593390E+01  3.5751491E+00  3.1928939E+00  8.3096996E+01  3.1932039E+00  3.5754589E+00  1.6593055E+01  2.5248076E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8436547E+00  1.6881355E+01  3.8927639E+00  3.5105598E+00  9.4109772E+01  3.5108722E+00  3.8930760E+00  1.6881017E+01  2.8436547E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1914407E+00  1.7198399E+01  4.2393215E+00  3.8571683E+00  1.0617952E+02  3.8574830E+00  4.2396359E+00  1.7198059E+01  3.1914407E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5701201E+00  1.7546475E+01  4.6167766E+00  4.2346740E+00  1.1938809E+02  4.2349910E+00  4.6170933E+00  1.7546133E+01  3.5701201E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9817548E+00  1.7927640E+01  5.0271908E+00  4.6451384E+00  1.3382208E+02  4.6454578E+00  5.0275098E+00  1.7927296E+01  3.9817548E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4285179E+00  1.8344067E+01  5.4727370E+00  5.0907347E+00  1.4957309E+02  5.0910564E+00  5.4730584E+00  1.8343721E+01  4.4285179E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9126989E+00  1.8798040E+01  5.9557049E+00  5.5737523E+00  1.6673790E+02  5.5740764E+00  5.9560287E+00  1.8797692E+01  4.9126989E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4367091E+00  1.9291970E+01  6.4785056E+00  6.0966024E+00  1.8541868E+02  6.0969288E+00  6.4788317E+00  1.9291620E+01  5.4367091E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0030865E+00  1.9828392E+01  7.0436768E+00  6.6618228E+00  2.0572318E+02  6.6621516E+00  7.0440053E+00  1.9828040E+01  6.0030865E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5408663E-01  1.4078191E+01  1.2015268E+00  8.1895300E-01  1.5518930E+00  8.1925587E-01  1.2018295E+00  1.4077860E+01  1.5408663E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1132190E-01  1.4103416E+01  1.2574571E+00  8.7494165E-01  3.7456023E+00  8.7524694E-01  1.2577622E+00  1.4103083E+01  2.1132190E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7788826E-01  1.4138163E+01  1.3227246E+00  9.4026711E-01  6.2114877E+00  9.4057482E-01  1.3230321E+00  1.4137828E+01  2.7788826E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5455887E-01  1.4183200E+01  1.3981024E+00  1.0157024E+00  8.9787603E+00  1.0160125E+00  1.3984123E+00  1.4182862E+01  3.5455887E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4215728E-01  1.4239346E+01  1.4844139E+00  1.1020709E+00  1.2078855E+01  1.1023834E+00  1.4847262E+00  1.4239006E+01  4.4215728E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4155986E-01  1.4307473E+01  1.5825352E+00  1.2002488E+00  1.5545545E+01  1.2005638E+00  1.5828499E+00  1.4307131E+01  5.4155986E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5369829E-01  1.4388509E+01  1.6933978E+00  1.3111676E+00  1.9415066E+01  1.3114851E+00  1.6937151E+00  1.4388165E+01  6.5369829E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7956217E-01  1.4483439E+01  1.8179913E+00  1.4358169E+00  2.3726238E+01  1.4361368E+00  1.8183110E+00  1.4483092E+01  7.7956217E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2020169E-01  1.4593309E+01  1.9573657E+00  1.5752467E+00  2.8520593E+01  1.5755691E+00  1.9576879E+00  1.4592961E+01  9.2020169E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0767305E+00  1.4719230E+01  2.1126345E+00  1.7305705E+00  3.3842505E+01  1.7308953E+00  2.1129591E+00  1.4718879E+01  1.0767305E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2503286E+00  1.4862377E+01  2.2849776E+00  1.9029682E+00  3.9739330E+01  1.9032955E+00  2.2853046E+00  1.4862024E+01  1.2503286E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4422455E+00  1.5023997E+01  2.4756441E+00  2.0936890E+00  4.6261541E+01  2.0940189E+00  2.4759737E+00  1.5023642E+01  1.4422455E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6538029E+00  1.5205407E+01  2.6859561E+00  2.3040549E+00  5.3462868E+01  2.3043872E+00  2.6862881E+00  1.5205050E+01  1.6538029E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8863989E+00  1.5408004E+01  2.9173110E+00  2.5354634E+00  6.1400452E+01  2.5357983E+00  2.9176456E+00  1.5407644E+01  1.8863989E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1415112E+00  1.5633260E+01  3.1711868E+00  2.7893925E+00  7.0135054E+01  2.7897298E+00  3.1715239E+00  1.5632898E+01  2.1415112E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4207044E+00  1.5882738E+01  3.4491479E+00  3.0674065E+00  7.9731456E+01  3.0677464E+00  3.4494875E+00  1.5882374E+01  2.4207044E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7256218E+00  1.6158078E+01  3.7528374E+00  3.3711486E+00  9.0257721E+01  3.3714911E+00  3.7531795E+00  1.6157712E+01  2.7256218E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0580009E+00  1.6461015E+01  4.0839926E+00  3.7023562E+00  1.0178624E+02  3.7027012E+00  4.0843373E+00  1.6460646E+01  3.0580009E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4196733E+00  1.6793376E+01  4.4444452E+00  4.0628608E+00  1.1439362E+02  4.0632084E+00  4.4447925E+00  1.6793006E+01  3.4196733E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8125694E+00  1.7157091E+01  4.8361255E+00  4.4545928E+00  1.2816086E+02  4.4549430E+00  4.8364753E+00  1.7156718E+01  3.8125694E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2387224E+00  1.7554189E+01  5.2610665E+00  4.8795853E+00  1.4317354E+02  4.8799380E+00  5.2614188E+00  1.7553814E+01  4.2387224E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7002728E+00  1.7986809E+01  5.7214085E+00  5.3399785E+00  1.5952197E+02  5.3403338E+00  5.7217635E+00  1.7986431E+01  4.7002728E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1994729E+00  1.8457200E+01  6.2194039E+00  5.8380248E+00  1.7730140E+02  5.8383828E+00  6.2197615E+00  1.8456820E+01  5.1994729E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7386918E+00  1.8967729E+01  6.7574216E+00  6.3760932E+00  1.9661222E+02  6.3764538E+00  6.7577818E+00  1.8967346E+01  5.7386918E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4499820E-01  1.3468654E+01  1.1704051E+00  7.8834200E-01  1.5014260E+00  7.8867406E-01  1.1707370E+00  1.3468295E+01  1.4499820E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0026249E-01  1.3493261E+01  1.2243705E+00  8.4236722E-01  3.6136301E+00  8.4270193E-01  1.2247050E+00  1.3492900E+01  2.0026249E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6449454E-01  1.3527018E+01  1.2873098E+00  9.0536598E-01  5.9876635E+00  9.0570335E-01  1.2876470E+00  1.3526655E+01  2.6449454E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3842853E-01  1.3570656E+01  1.3599572E+00  9.7807232E-01  8.6513315E+00  9.7841234E-01  1.3602970E+00  1.3570290E+01  3.3842853E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2284570E-01  1.3624950E+01  1.4430936E+00  1.0612673E+00  1.1634517E+01  1.0616100E+00  1.4434361E+00  1.3624581E+01  4.2284570E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1857648E-01  1.3690727E+01  1.5375494E+00  1.1557812E+00  1.4969288E+01  1.1561266E+00  1.5378946E+00  1.3690356E+01  5.1857648E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2650286E-01  1.3768865E+01  1.6442064E+00  1.2624959E+00  1.8690004E+01  1.2628440E+00  1.6445542E+00  1.3768492E+01  6.2650286E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4756069E-01  1.3860296E+01  1.7640002E+00  1.3823471E+00  2.2833431E+01  1.3826979E+00  1.7643508E+00  1.3859920E+01  7.4756069E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.8274221E-01  1.3966009E+01  1.8979231E+00  1.5163269E+00  2.7438858E+01  1.5166804E+00  1.8982763E+00  1.3965631E+01  8.8274221E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0330986E+00  1.4087050E+01  2.0470260E+00  1.6654863E+00  3.2548213E+01  1.6658425E+00  2.0473819E+00  1.4086670E+01  1.0330986E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1997427E+00  1.4224530E+01  2.2124216E+00  1.8309381E+00  3.8206189E+01  1.8312970E+00  2.2127802E+00  1.4224148E+01  1.1997427E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3838516E+00  1.4379622E+01  2.3952869E+00  2.0138593E+00  4.4460365E+01  2.0142210E+00  2.3956483E+00  1.4379237E+01  1.3838516E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5866699E+00  1.4553568E+01  2.5968664E+00  2.2154943E+00  5.1361337E+01  2.2158587E+00  2.5972305E+00  1.4553180E+01  1.5866699E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8095124E+00  1.4747679E+01  2.8184747E+00  2.4371578E+00  5.8962853E+01  2.4375249E+00  2.8188416E+00  1.4747289E+01  1.8095124E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0537675E+00  1.4963339E+01  3.0615001E+00  2.6802380E+00  6.7321990E+01  2.6806080E+00  3.0618697E+00  1.4962947E+01  2.0537675E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3209012E+00  1.5202014E+01  3.3274086E+00  2.9462009E+00  7.6499481E+01  2.9465737E+00  3.3277809E+00  1.5201619E+01  2.3209012E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6124571E+00  1.5465242E+01  3.6177435E+00  3.2365901E+00  8.6559178E+01  3.2369656E+00  3.6181186E+00  1.5464845E+01  2.6124571E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9300635E+00  1.5754650E+01  3.9341331E+00  3.5530336E+00  9.7568869E+01  3.5534120E+00  3.9345111E+00  1.5754250E+01  2.9300635E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2754358E+00  1.6071950E+01  4.2782927E+00  3.8972468E+00  1.0960022E+02  3.8976280E+00  4.2786734E+00  1.6071548E+01  3.2754358E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6503800E+00  1.6418946E+01  4.6520282E+00  4.2710357E+00  1.2272891E+02  4.2714197E+00  4.6524118E+00  1.6418541E+01  3.6503800E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0567972E+00  1.6797536E+01  5.0572405E+00  4.6763011E+00  1.3703482E+02  4.6766879E+00  5.0576269E+00  1.6797128E+01  4.0567972E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4966867E+00  1.7209717E+01  5.4959290E+00  5.1150424E+00  1.5260218E+02  5.1154320E+00  5.4963182E+00  1.7209307E+01  4.4966867E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9721511E+00  1.7657589E+01  5.9701961E+00  5.5893620E+00  1.6951973E+02  5.5897545E+00  5.9705881E+00  1.7657177E+01  4.9721511E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4854002E+00  1.8143360E+01  6.4822514E+00  6.1014696E+00  1.8788088E+02  6.1018650E+00  6.4826463E+00  1.8142946E+01  5.4854002E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3644581E-01  1.2885023E+01  1.1398013E+00  7.5826843E-01  1.4526032E+00  7.5863252E-01  1.1401651E+00  1.2884633E+01  1.3644581E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8981880E-01  1.2909035E+01  1.1918839E+00  8.1041260E-01  3.4866325E+00  8.1077960E-01  1.1922507E+00  1.2908642E+01  1.8981880E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5180944E-01  1.2941839E+01  1.2525905E+00  8.7118024E-01  5.7725227E+00  8.7155016E-01  1.2529601E+00  1.2941443E+01  2.5180944E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2311449E-01  1.2984127E+01  1.3226176E+00  9.4126798E-01  8.3367274E+00  9.4164083E-01  1.3229901E+00  1.2983729E+01  3.2311449E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0447459E-01  1.3036637E+01  1.4027056E+00  1.0214163E+00  1.1207640E+01  1.0217921E+00  1.4030811E+00  1.3036237E+01  4.0447459E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9667619E-01  1.3100151E+01  1.4936410E+00  1.1124115E+00  1.4415689E+01  1.1127902E+00  1.4940194E+00  1.3099748E+01  4.9667619E-01  0.0000000E+00  0.0000000E+00
