 0.0000000E+00  0.0000000E+00  1.9079325E+00 -8.3969564E+00  9.2602345E+00  9.2600453E+00  6.3395606E+01  9.2600788E+00  9.2603022E+00 -8.3967158E+00  1.9079325E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1819524E+00 -8.0779137E+00  9.5089065E+00  9.5087156E+00  7.2755877E+01  9.5087498E+00  9.5089751E+00 -8.0776716E+00  2.1819524E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4832841E+00 -7.7318326E+00  9.7850382E+00  9.7848456E+00  8.3133982E+01  9.7848804E+00  9.7851077E+00 -7.7315890E+00  2.4832841E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8139274E+00 -7.3567084E+00  1.0090626E+01  1.0090432E+01  9.4614205E+01  1.0090467E+01  1.0090697E+01 -7.3564634E+00  2.8139274E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1759954E+00 -6.9504233E+00  1.0427782E+01  1.0427586E+01  1.0728599E+02  1.0427622E+01  1.0427853E+01 -6.9501768E+00  3.1759954E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5717200E+00 -6.5107406E+00  1.0798733E+01  1.0798536E+01  1.2124415E+02  1.0798572E+01  1.0798806E+01 -6.5104925E+00  3.5717200E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0034574E+00 -6.0352996E+00  1.1205835E+01  1.1205636E+01  1.3658913E+02  1.1205673E+01  1.1205909E+01 -6.0350501E+00  4.0034574E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4736932E+00 -5.5216104E+00  1.1651571E+01  1.1651370E+01  1.5342720E+02  1.1651407E+01  1.1651645E+01 -5.5213594E+00  4.4736932E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9850489E+00 -4.9670473E+00  1.2138558E+01  1.2138356E+01  1.7187072E+02  1.2138394E+01  1.2138634E+01 -4.9667948E+00  4.9850489E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8147002E-03 -9.9795686E+00  7.1949877E+00  7.1948039E+00  1.2123143E+00  7.1948330E+00  7.1950494E+00 -9.9793282E+00  9.8147002E-03  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9863491E-02 -9.8938978E+00  7.2092515E+00  7.2090660E+00  2.4980192E+00  7.2090956E+00  7.2093142E+00 -9.8936558E+00  4.9863491E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.7628383E-02 -9.8008520E+00  7.2314178E+00  7.2312305E+00  4.0154245E+00  7.2312608E+00  7.2314814E+00 -9.8006084E+00  9.7628383E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5387482E-01 -9.6996581E+00  7.2622477E+00  7.2620587E+00  5.7930393E+00  7.2620895E+00  7.2623122E+00 -9.6994129E+00  1.5387482E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1942047E-01 -9.5894912E+00  7.3025549E+00  7.3023642E+00  7.8617110E+00  7.3023956E+00  7.3026203E+00 -9.5892443E+00  2.1942047E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9513784E-01 -9.4694715E+00  7.3532079E+00  7.3530154E+00  1.0254754E+01  7.3530474E+00  7.3532743E+00 -9.4692231E+00  2.9513784E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8195702E-01 -9.3386623E+00  7.4151330E+00  7.4149388E+00  1.3008081E+01  7.4149714E+00  7.4152004E+00 -9.3384122E+00  3.8195702E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8086848E-01 -9.1960663E+00  7.4893171E+00  7.4891212E+00  1.6160344E+01  7.4891543E+00  7.4893855E+00 -9.1958147E+00  4.8086848E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9292603E-01 -9.0406235E+00  7.5768104E+00  7.5766127E+00  1.9753068E+01  7.5766465E+00  7.5768797E+00 -9.0403703E+00  5.9292603E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1924991E-01 -8.8712075E+00  7.6787298E+00  7.6785303E+00  2.3830804E+01  7.6785647E+00  7.6788000E+00 -8.8709527E+00  7.1924991E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.6102990E-01 -8.6866226E+00  7.7962617E+00  7.7960604E+00  2.8441273E+01  7.7960954E+00  7.7963329E+00 -8.6863662E+00  8.6102990E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0195287E+00 -8.4856002E+00  7.9306656E+00  7.9304625E+00  3.3635523E+01  7.9304981E+00  7.9307378E+00 -8.4853422E+00  1.0195287E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1960853E+00 -8.2667959E+00  8.0832775E+00  8.0830726E+00  3.9468086E+01  8.0831089E+00  8.0833507E+00 -8.2665364E+00  1.1960853E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3921186E+00 -8.0287855E+00  8.2555132E+00  8.2553065E+00  4.5997139E+01  8.2553435E+00  8.2555875E+00 -8.0285243E+00  1.3921186E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6091333E+00 -7.7700590E+00  8.4488746E+00  8.4486661E+00  5.3284762E+01  8.4487037E+00  8.4489499E+00 -7.7697963E+00  1.6091333E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8487315E+00 -7.4890093E+00  8.6649610E+00  8.6647506E+00  6.1397443E+01  8.6647889E+00  8.6650373E+00 -7.4887450E+00  1.8487315E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1125876E+00 -7.1839571E+00  8.9054441E+00  8.9052319E+00  7.0405040E+01  8.9052708E+00  8.9055215E+00 -7.1836912E+00  2.1125876E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4024811E+00 -6.8531183E+00  9.1721007E+00  9.1718867E+00  8.0382151E+01  9.1719263E+00  9.1721792E+00 -6.8528508E+00  2.4024811E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7202918E+00 -6.4946084E+00  9.4668083E+00  9.4665924E+00  9.1407930E+01  9.4666327E+00  9.4668878E+00 -6.4943394E+00  2.7202918E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0680047E+00 -6.1064383E+00  9.7915492E+00  9.7913314E+00  1.0356629E+02  9.7913724E+00  9.7916298E+00 -6.1061677E+00  3.0680047E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4477144E+00 -5.6865089E+00  1.0148416E+01  1.0148196E+01  1.1694608E+02  1.0148238E+01  1.0148498E+01 -5.6862367E+00  3.4477144E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8616301E+00 -5.2326068E+00  1.0539615E+01  1.0539393E+01  1.3164132E+02  1.0539436E+01  1.0539698E+01 -5.2323331E+00  3.8616301E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3120810E+00 -4.7423992E+00  1.0967474E+01  1.0967250E+01  1.4775139E+02  1.0967293E+01  1.0967558E+01 -4.7421239E+00  4.3120810E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8015209E+00 -4.2134281E+00  1.1434444E+01  1.1434218E+01  1.6538125E+02  1.1434262E+01  1.1434529E+01 -4.2131512E+00  4.8015209E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0211965E-02 -9.0379658E+00  6.6724941E+00  6.6722897E+00  1.1862349E+00  6.6723228E+00  6.6725637E+00 -9.0377015E+00  1.0211965E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9438744E-02 -8.9570037E+00  6.6879438E+00  6.6877375E+00  2.4444792E+00  6.6877712E+00  6.6880143E+00 -8.9567377E+00  4.9438744E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.6149391E-02 -8.8688703E+00  6.7110490E+00  6.7108408E+00  3.9276612E+00  6.7108752E+00  6.7111206E+00 -8.8686026E+00  9.6149391E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5107429E-01 -8.7728283E+00  6.7425364E+00  6.7423262E+00  5.6630599E+00  6.7423613E+00  6.7426090E+00 -8.7725588E+00  1.5107429E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1499272E-01 -8.6680916E+00  6.7831813E+00  6.7829693E+00  7.6801472E+00  6.7830050E+00  6.7832551E+00 -8.6678204E+00  2.1499272E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8873520E-01 -8.5538233E+00  6.8338108E+00  6.8335968E+00  1.0010705E+01  6.8336332E+00  6.8338856E+00 -8.5535504E+00  2.8873520E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7318606E-01 -8.4291327E+00  6.8953056E+00  6.8950897E+00  1.2688947E+01  6.8951268E+00  6.8953815E+00 -8.4288582E+00  3.7318606E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6928597E-01 -8.2930732E+00  6.9686031E+00  6.9683852E+00  1.5751640E+01  6.9684230E+00  6.9686801E+00 -8.2927970E+00  4.6928597E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7803469E-01 -8.1446392E+00  7.0546997E+00  7.0544798E+00  1.9238236E+01  7.0545184E+00  7.0547778E+00 -8.1443612E+00  5.7803469E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0049385E-01 -7.9827633E+00  7.1546540E+00  7.1544321E+00  2.3191004E+01  7.1544713E+00  7.1547332E+00 -7.9824837E+00  7.0049385E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.3778989E-01 -7.8063138E+00  7.2695892E+00  7.2693654E+00  2.7655162E+01  7.2694054E+00  7.2696696E+00 -7.8060326E+00  8.3778989E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.9111707E-01 -7.6140912E+00  7.4006969E+00  7.4004710E+00  3.2679018E+01  7.4005117E+00  7.4007784E+00 -7.6138082E+00  9.9111707E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1617406E+00 -7.4048250E+00  7.5492392E+00  7.5490114E+00  3.8314116E+01  7.5490528E+00  7.5493219E+00 -7.4045404E+00  1.1617406E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3510000E+00 -7.1771711E+00  7.7165530E+00  7.7163232E+00  4.4615377E+01  7.7163654E+00  7.7166369E+00 -7.1768848E+00  1.3510000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5603137E+00 -6.9297060E+00  7.9040542E+00  7.9038223E+00  5.1641328E+01  7.9038652E+00  7.9041392E+00 -6.9294180E+00  1.5603137E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7911878E+00 -6.6609191E+00  8.1132461E+00  8.1130122E+00  5.9454506E+01  8.1130559E+00  8.1133323E+00 -6.6606294E+00  1.7911878E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0452007E+00 -6.3692275E+00  8.3457047E+00  8.3454687E+00  6.8120673E+01  8.3455132E+00  8.3457921E+00 -6.3689362E+00  2.0452007E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3240256E+00 -6.0529539E+00  8.6031007E+00  8.6028627E+00  7.7709913E+01  8.6029080E+00  8.6031893E+00 -6.0526609E+00  2.3240256E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6294284E+00 -5.7103280E+00  8.8871979E+00  8.8869579E+00  8.8296506E+01  8.8870039E+00  8.8872878E+00 -5.7100334E+00  2.6294284E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9632723E+00 -5.3394828E+00  9.1998571E+00  9.1996149E+00  9.9959103E+01  9.1996618E+00  9.1999482E+00 -5.3391865E+00  2.9632723E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3275216E+00 -4.9384501E+00  9.5430404E+00  9.5427961E+00  1.1278091E+02  9.5428438E+00  9.5431327E+00 -4.9381521E+00  3.3275216E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7242463E+00 -4.5051558E+00  9.9188157E+00  9.9185694E+00  1.2684985E+02  9.9186179E+00  9.9189093E+00 -4.5048563E+00  3.7242463E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1556269E+00 -4.0374161E+00  1.0329362E+01  1.0329113E+01  1.4225878E+02  1.0329162E+01  1.0329456E+01 -4.0371149E+00  4.1556269E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6239591E+00 -3.5329317E+00  1.0776971E+01  1.0776721E+01  1.5910568E+02  1.0776771E+01  1.0777068E+01 -3.5326288E+00  4.6239591E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0624048E-02 -8.1758122E+00  6.1908864E+00  6.1906592E+00  1.1607445E+00  6.1906967E+00  6.1909647E+00 -8.1755218E+00  1.0624048E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9047675E-02 -8.0992248E+00  6.2073816E+00  6.2071523E+00  2.3921483E+00  6.2071905E+00  6.2074611E+00 -8.0989326E+00  4.9047675E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.4727986E-02 -8.0156672E+00  6.2312918E+00  6.2310603E+00  3.8418754E+00  6.2310994E+00  6.2313724E+00 -8.0153732E+00  9.4727986E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4836145E-01 -7.9244365E+00  6.2633098E+00  6.2630762E+00  5.5360117E+00  6.2631160E+00  6.2633917E+00 -7.9241406E+00  1.4836145E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1069022E-01 -7.8247843E+00  6.3041743E+00  6.3039386E+00  7.5026974E+00  6.3039792E+00  6.3042574E+00 -7.8244866E+00  2.1069022E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8250435E-01 -7.7159146E+00  6.3546721E+00  6.3544343E+00  9.7722332E+00  6.3544757E+00  6.3547565E+00 -7.7156152E+00  2.8250435E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6464404E-01 -7.5969816E+00  6.4156402E+00  6.4154002E+00  1.2377190E+01  6.4154424E+00  6.4157258E+00 -7.5966804E+00  3.6464404E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5800207E-01 -7.4670869E+00  6.4879681E+00  6.4877259E+00  1.5352523E+01  6.4877690E+00  6.4880550E+00 -7.4667839E+00  4.5800207E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6352624E-01 -7.3252774E+00  6.5726008E+00  6.5723564E+00  1.8735687E+01  6.5724003E+00  6.5726889E+00 -7.3249726E+00  5.6352624E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.8222195E-01 -7.1705425E+00  6.6705406E+00  6.6702941E+00  2.2566754E+01  6.6703387E+00  6.6706301E+00 -7.1702359E+00  6.8222195E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1515489E-01 -7.0018116E+00  6.7828506E+00  6.7826018E+00  2.6888542E+01  6.7826473E+00  6.7829413E+00 -7.0015032E+00  8.1515489E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.6345377E-01 -6.8179511E+00  6.9106566E+00  6.9104056E+00  3.1746735E+01  6.9104520E+00  6.9107486E+00 -6.8176410E+00  9.6345377E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1283133E+00 -6.6177617E+00  7.0551507E+00  7.0548975E+00  3.7190013E+01  7.0549448E+00  7.0552441E+00 -6.6174499E+00  1.1283133E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3109969E+00 -6.3999755E+00  7.2175941E+00  7.2173386E+00  4.3270186E+01  7.2173867E+00  7.2176887E+00 -6.3996618E+00  1.3109969E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5128411E+00 -6.1632516E+00  7.3993204E+00  7.3990627E+00  5.0042387E+01  7.3991117E+00  7.3994165E+00 -6.1629362E+00  1.5128411E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7352605E+00 -5.9061712E+00  7.6017422E+00  7.6014822E+00  5.7565392E+01  7.6015321E+00  7.6018396E+00 -5.9058540E+00  1.7352605E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9797419E+00 -5.6272433E+00  7.8263438E+00  7.8260815E+00  6.5901059E+01  7.8261323E+00  7.8264426E+00 -5.6269244E+00  1.9797419E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2478573E+00 -5.3248921E+00  8.0746951E+00  8.0744306E+00  7.5115175E+01  8.0744823E+00  8.0747953E+00 -5.3245714E+00  2.2478573E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5412646E+00 -4.9974559E+00  8.3484518E+00  8.3481850E+00  8.5277389E+01  8.3482376E+00  8.3485534E+00 -4.9971335E+00  2.5412646E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8617112E+00 -4.6431836E+00  8.6493592E+00  8.6490900E+00  9.6461364E+01  8.6491436E+00  8.6494621E+00 -4.6428595E+00  2.8617112E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2110377E+00 -4.2602310E+00  8.9792559E+00  8.9789844E+00  1.0874494E+02  8.9790390E+00  8.9793603E+00 -4.2599052E+00  3.2110377E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5911823E+00 -3.8466565E+00  9.3400783E+00  9.3398045E+00  1.2221029E+02  9.3398600E+00  9.3401841E+00 -3.8463289E+00  3.5911823E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0041849E+00 -3.4004168E+00  9.7338641E+00  9.7335880E+00  1.3694409E+02  9.7336445E+00  9.7339715E+00 -3.4000875E+00  4.0041849E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4521913E+00 -2.9193629E+00  1.0162757E+01  1.0162479E+01  1.5303769E+02  1.0162536E+01  1.0162866E+01 -2.9190319E+00  4.4521913E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1051370E-02 -7.3866900E+00  5.7469274E+00  5.7466748E+00  1.1358163E+00  5.7467175E+00  5.7470156E+00 -7.3863713E+00  1.1051370E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8690287E-02 -7.3141692E+00  5.7643401E+00  5.7640851E+00  2.3409859E+00  5.7641287E+00  5.7644296E+00 -7.3138485E+00  4.8690287E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.3363644E-02 -7.2348763E+00  5.7889331E+00  5.7886758E+00  3.7580090E+00  5.7887202E+00  5.7890240E+00 -7.2345537E+00  9.3363644E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4573509E-01 -7.1481417E+00  5.8213668E+00  5.8211071E+00  5.4118152E+00  5.8211525E+00  5.8214590E+00 -7.1478172E+00  1.4573509E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0651094E-01 -7.0532535E+00  5.8623442E+00  5.8620822E+00  7.3292552E+00  5.8621285E+00  5.8624379E+00 -7.0529271E+00  2.0651094E-01  0.0000000E+00  0.0000000E+00
